platform,review,rating,tanggal,sentiment,review_clean,aspect_index,aspek
Akulaku,"kak aku beli hp IP 13 di aplikasi ink dengan cara kredit.... aku udh bayar dp sekitarn satu juta tigaratus....tpi tiba² ada yg ngecet lewat WA minta tambahan bayaran lagi, sebayak 1000000,biar barang bisa kirim,lah dimana² klok beli barang itu langsung dikirim,ini kayak penipuan banget ini,kn aplikasinya jadi jelek...penjualanya juga maksa buat dikirimin uanh tambahan@akulaku tolong di respon kak",1,2026-05-21 5:01:17,Negatif,beli handphone ip ink cara kredit bayar uang muka sekitarn satu juta tigaratus tiba ngecet lewat wa minta tambah bayar bayak biar barang kirim mana kalo beli barang langsung kirim tipu jelek penjualanya paksa dikirimin uanh tambah respon,1,Keamanan Data & Permasalahan Akun
Akulaku,kak knpa limit sya ko ke awal padahal udh beberaph kali ambil dan bayar tepat waktu kecewa 🤨,3,2026-05-05 3:56:43,Negatif,batas pinjam awal padahal beberaph kali ambil bayar tepat waktu kecewa,2,Penolakan Pengajuan & Batas Limit
Akulaku,"kak saya daftar engga bisa bisa di tolak terus,jadi tolong akun data saya di jaga dengan baik tolong jangan di salah gunakan, trimakasih🙏",1,2026-06-04 16:59:52,Negatif,daftar tidak tolak akun data jaga baik jangan salah trimakasih,1,Keamanan Data & Permasalahan Akun
Akulaku,"kalau angsuran saya selesai maka saya hapus ini aplikasi dan tidak. akan memakai aplikasi aku laku lagi. sebagai pembiayaan, riwayat pembayaran membuat bingung, angsuran saat pengajuan jauh berbeda dengan saat membayar angsuran, masih banyak yang lain yg lebih bagus.",1,2026-06-03 8:44:34,Negatif,angsur selesai hapus tidak laku bagai biaya riwayat bayar bingung angsur aju jauh beda bayar angsur banyak lebih bagus,3,"Penagihan, Bunga & Cicilan Bulanan"
Akulaku,kalau bisa bungany jgn terlalu tinggih y klu bayar ny lebih cepat 🙏🙏🙏,5,2026-05-25 15:39:11,Negatif,bungany jangan terlalu tinggih iya bayar lebih cepat,0,Kecepatan Pencairan & Kemudahan
Akulaku,kalau bsa akulaku stiap pinjaman jangkanya sampay 12bln. jgn cuma 30hari kecepatan wkt nya.,4,2026-05-23 22:23:49,Negatif,tiap pinjam jangka sampay bulan jangan hari cepat waktu,3,"Penagihan, Bunga & Cicilan Bulanan"
Akulaku,"kalau di gunakan dg bijak , sangat membantu sekali , tambahan limit dan jg bunga lebih ringan tips : harus punya 2 hp , utk wa dan tlp reguler krn pasti banyak oknum yg tlp tiap hari entah penipuan atau apapun itu , jadi no wa dan no tlp di pisahkan dan lgsg di auto blokir sja biar hidup tenang tanpa tlp* ga penting , biar tetap fokus bayar cicilan 😇",5,2026-05-10 2:34:18,Positif,bijak bantu sekali tambah batas pinjam bunga lebih ringan tips punya handphone wa telepon reguler banyak oknum telepon tiap hari entah tipu apa no wa no telepon pisah langsung auto blokir biar hidup tenang telepon tidak penting biar tetap fokus bayar cicil,1,Keamanan Data & Permasalahan Akun
Akulaku,kalau ngga bisa dipakai ngapain lu kasih limit paylater??? apk kagak jelas!! mendingan pakai yg lain ngga ribet!!!,1,2026-06-08 19:38:42,Negatif,tidak apa kamu batas pinjam bayar tidak jelas lebih baik tidak ribet,2,Penolakan Pengajuan & Batas Limit
Akulaku,"kalau orang ga mau minjam jangan dipaksa, hampir tiap hari di telpon terus menerus sampai 20x panggilan, sangat menggangu!!!",1,2026-06-06 12:28:35,Negatif,orang tidak pinjam jangan paksa hampir tiap hari telepon x panggil menggangu,1,Keamanan Data & Permasalahan Akun
Akulaku,"kali ini sangat kecewa, mohon di perbaiki sistem error nya, untuk pembayaran BCA VA dan Indomaret/Alfamart kembali di adakan, sebab menyulitkan sekali jika tidak bisa melakukannya pembayaran tagihan pinjaman melalui BCA VA, Indomaret dan Alfamart.",1,2026-05-28 1:33:22,Negatif,kali kecewa mohon baik sistem error bayar baca va indomaret alfamart adakan sulit sekali tidak laku bayar tagih pinjam baca va indomaret alfamart,3,"Penagihan, Bunga & Cicilan Bulanan"
Akulaku,kalo bisa bunganya jangan banyak-banyak,5,2026-05-25 17:52:14,Negatif,bunga jangan banyak banyak,0,Kecepatan Pencairan & Kemudahan
Akulaku,"kalo gak bisa dipakai limitnya jangan dikasih. mending dijadikan 0 saja. daripada dikasih berjuta"" tapi gak bisa dipakai. tolong diperbaiki dan direview kembali. padahal salah satu aplikasi pinjaman terbaik dengan bunga yang paling kecil. bintang 3 dulu. karna sudah pakai aplikasi ini dari lama.",3,2026-01-12 10:20:21,Negatif,tidak limit jangan mending juta tidak baik direview padahal salah satu pinjam baik bunga paling kecil dulu lama,2,Penolakan Pengajuan & Batas Limit
Akulaku,"kalo gak bisa memberi pinjaman gak usah ada limit,percuma ada limit tp GK bisa pinjam apapun alasanmu masyarakat udah pinter milih2 apk.",1,2026-05-02 14:06:11,Negatif,tidak beri pinjam tidak usah batas pinjam percuma batas pinjam tidak pinjam apa alas masyarakat pintar pilih,2,Penolakan Pengajuan & Batas Limit
Akulaku,"kalo mau nawarin pinjaman, nawarin aja. gausah nelpon seluler, gw lagi maen mole malah kalah gegara kena comeback anj",1,2026-06-05 3:08:45,Negatif,tawar pinjam tawar tidak usah telpon seluler main mole malah kalah gara gara kena comeback anjing,2,Penolakan Pengajuan & Batas Limit
Akulaku,"kalo udh lunas, limitny suka malah jadi turun. ga ada transaksi ditlp ditawarin terus, pas mau dipake malah turun limitnya, setelah lunas makin jauh turun limitnya, maaf skrg akulaku gak se asik dulu, aku sudahi",3,2026-01-01 7:24:17,Negatif,lunas limitny suka malah turun tidak transaksi ditlp tawar malah turun limit lunas makin jauh turun limit maaf sekarang tidak se asyik dulu,2,Penolakan Pengajuan & Batas Limit
Akulaku,kan bagus kalo di pinjamin minimal kan bayar tepat waktu terus 👌,5,2026-06-06 13:10:47,Positif,bagus pinjamin minimal bayar tepat waktu,2,Penolakan Pengajuan & Batas Limit
Akulaku,kanapa aku gak bisa pake limit paylaters akulaku..,5,2026-05-13 11:33:05,Negatif,tidak batas pinjam paylaters,2,Penolakan Pengajuan & Batas Limit
Akulaku,"kapok belanja d toko akulaku tokonya tukang tipu pesen hp apa yang datang beda jauh ,, minta d kembaliin pihak tokonya gak respon samsek ,, trus minta tolong ke customer service gada solusi juga ,, mana rugi banget tuh hp yg datang produk replika kagak bisa download wa n apk sosmed ,, mana nipu juga dsitu ram 8 pdhal mah asli nya ram 2 itu yg datang hp Oppo A31 kaya barang tiruan gitu .. tolong tokonya yg amanah kalo jualan jangan nipu ,, refund malah d tolak dh jelas itu slah toko",1,2026-05-19 6:58:18,Negatif,kapok belanja toko toko tukang tipu pesan handphone apa datang beda jauh minta kembaliin pihak toko tidak respon sama sekali minta customer service tidak solusi mana rugi handphone datang produk replika tidak unduh wa media sosial mana tipu dsitu ram padahal asli ram datang handphone oppo a barang tiru toko amanah jual jangan tipu refund malah tolak jelas salah toko,1,Keamanan Data & Permasalahan Akun
Akulaku,Karena telat sehari aja langsung turun limit takut banget gak dibayar.. tapi pihak aplikasi juga kasih kelonggaran bkn sya gk mau bayar gmna gajian ya di undur 🙂‍↕️🙂‍↕️,2,2026-05-26 14:20:53,Negatif,lambat hari langsung turun batas pinjam takut tidak bayar pihak longgar bukan tidak bayar bagaimana gaji undur,2,Penolakan Pengajuan & Batas Limit
Akulaku,"kasi bintang 3 aja dlu, pertanyaan kenapa saya tidak bisa melakukan pengajuan pinjaman, di saat saya melakukan pinjaman selalu di tolak, ini yg ke tiga kalinya saya minjam di akulaku, pertama dan ke dua semua berhasil tapi di saat pinjaman ke tiga kenapa di tolak padahal saya selalu bayar tagihan di tepat waktu tidak perna nunggak pembayaran saya, tolong di perbaiki. terimakasih",3,2026-05-03 3:04:32,Negatif,dulu tanya tidak laku aju pinjam laku pinjam selalu tolak tiga kali pinjam pertama semua hasil pinjam tiga tolak padahal selalu bayar tagih tepat waktu tidak pernah tunggak bayar baik terima,2,Penolakan Pengajuan & Batas Limit
Akulaku,kasi limit tapi ga bisa dipake percuma... jawabnya penilaian sistem yaa terus? kalo ga acc sistem ngapain di kasi limit ... kalo ga bisa dipake yaa jgn kasi limit sekalian lawak,1,2026-02-12 12:00:24,Negatif,batas pinjam tidak percuma jawab nilai sistem tidak tuju sistem apa batas pinjam tidak jangan batas pinjam sekali lawak,2,Penolakan Pengajuan & Batas Limit
Akulaku,"kasih 2 dulu. sebenarnya bagus APK ini , tapi kenapa saya pengajuan lagi verifikasi TDK lolos . padahal saya selama -+2 th ambil dna cicil maupun paylater.selalu tepat waktu bayarnya. kenapa sekarang ga bisa buat pengajuan?",2,2026-05-10 16:38:56,Negatif,dulu benar bagus aju verifikasi tidak lolos padahal lama tahun ambil dna cicil maupun bayar selalu tepat waktu bayar sekarang tidak aju,2,Penolakan Pengajuan & Batas Limit
Akulaku,kasih bintang dua aja artinya tingkat kepercayaan sy juga sama dgn kepercayaan anda terhadap sy,2,2026-05-14 5:36:54,Negatif,arti tingkat percaya sama percaya hadap,0,Kecepatan Pencairan & Kemudahan
Akulaku,kasih bintang satu aja..hadiahnya gak prnh dapat,1,2026-05-21 8:21:47,Negatif,satu hadiah tidak pernah,2,Penolakan Pengajuan & Batas Limit
Akulaku,"kasih bintang satu dulu ..registrasi dana verifikasi bolak balik...review terus.klo udah ACc tak kasih bintang 5.klaupun gak di acc .tolong jaga baik"" data saya .terimaksih",1,2026-05-07 4:55:10,Negatif,satu dulu registrasi dana verifikasi bolak balik tuju tak klaupun tidak tuju jaga baik data terima,2,Penolakan Pengajuan & Batas Limit
Akulaku,"kasih bintang satu maaf saya beberapa kali daftar pengajuan selalu saja ditolak, data sudah benar dan lengkap tetap saja ditolak tersu.....!!!",1,2026-06-08 12:32:40,Negatif,satu maaf beberapa kali daftar aju selalu tolak data benar lengkap tetap tolak tersu,2,Penolakan Pengajuan & Batas Limit
Akulaku,katanya daftar mudah ternyata ga pernah lolos daftar,1,2026-04-06 3:22:48,Negatif,daftar mudah nyata tidak pernah lolos daftar,2,Penolakan Pengajuan & Batas Limit
Akulaku,"katanya dipermudah ajukan pinjaman, tp berkali2 mengajukan tetep ga di setujui. pdhl dah isi data lengkap. tolong dijaga data saya, jgn buat yg aneh2 krn sy ga ada masalah pinjaman. Maaf klu sy kasih bintang 1 dulu, kalau dah di acc pinjamannya pasti sy kasih bintang yg byk. dan maaf sy hapus apk krn dr awal sama sekali ngga di acc pengajuannya",1,2026-05-12 1:17:30,Negatif,mudah aju pinjam kali aju tetap tidak tuju padahal isi data lengkap jaga data jangan aneh tidak masalah pinjam maaf dulu tuju pinjam banyak maaf hapus awal sama sekali tidak tuju aju,2,Penolakan Pengajuan & Batas Limit
Akulaku,"katanya sih mudah tp, malah di persulit malah kita di suruh kredit biar punya limit katanya Gedabrusss bohong kok gak masuk di akal jika memang mudah gak usah suruh kita kridit alsan nya biar kita punya limid wes gak percoyo aku GGEDAbrusss",3,2026-05-28 5:34:21,Negatif,mudah malah sulit malah suruh kredit biar punya batas pinjam gedabrusss bohong tidak masuk akal memang mudah tidak usah suruh kridit alsan biar punya limid tidak percoyo ggedabrusss,2,Penolakan Pengajuan & Batas Limit
Akulaku,"keamanan nya buruk, saya malah ditipu oleh orang, uang hilang dan pesanan kredit blm sampai. dan bisa"" ada orang lain dpt mengakses data pribadi, pesanan saya, keamanan nasabahnya ga dijaga dengan baik, membuat saya mengalami kerugian",1,2026-05-24 1:56:09,Negatif,aman buruk malah tipu orang uang hilang pesan kredit belum orang akses data pribadi pesan aman nasabah tidak jaga baik alami rugi,1,Keamanan Data & Permasalahan Akun
Akulaku,kecewa all pinjaman 300 rbu aj gx lolos & limit playlater gx bisa d pkai kcewa bgt,1,2026-05-20 17:28:38,Negatif,kecewa all pinjam ribu tidak lolos batas pinjam playlater tidak kecewa,2,Penolakan Pengajuan & Batas Limit
Akulaku,"kecewa ama ni akulaku, pdahal udah bayar tepat waktu di pinjaman pertama, pas mengajukan pinjaman kedua malah ditolak, dengan alasan "" skor kredit nya buruk "" padahal di apk lain seperti tik tok pay later pun saya selalu bayar tepat waktu, SUNGGUH MENGECEWAKAN NI APK",1,2026-05-01 0:19:31,Negatif,kecewa sama padahal bayar tepat waktu pinjam pertama aju pinjam malah tolak alas skor kredit buruk padahal tik tok pay later selalu bayar tepat waktu sungguh kecewa,2,Penolakan Pengajuan & Batas Limit
Akulaku,"kecewa banget .. udah cocok untuk pinjaman di akulaku tapi pinjaman yg ke 3 malah ditolak .. padahal pinjaman 1 dan 2 sudah bayar, bahkan bayarnya sebelum jatuh tempo .. kredit limit juga turun .. kenapa? bayar tagihan tidak pernah telat , bahkan sebelum jatuh tempo sudah dibayar dan limit kreditpun diturukan , pengajuan juga ditolak ..",1,2026-05-19 3:19:57,Negatif,kecewa cocok pinjam pinjam malah tolak padahal pinjam bayar bahkan bayar belum jatuh tempo kredit batas pinjam turun bayar tagih tidak pernah lambat bahkan belum jatuh tempo bayar batas pinjam kredit diturukan aju tolak,2,Penolakan Pengajuan & Batas Limit
Akulaku,"kecewa banget bulan lalu pinjem tanggal 16 trus tanggal 1 di bayar lunas, dan setelahnya mu minjem lagi kaga bisa alesanya ""maaf kualitan keredit anda saat ini tidak memenuhi ketentuan"" kecewa berat beberapakali begitu terus",2,2026-05-18 12:15:33,Negatif,kecewa bulan pinjam tanggal tanggal bayar lunas pinjam tidak alas maaf alit keredit tidak penuh kecewa berat beberapakali,2,Penolakan Pengajuan & Batas Limit
Akulaku,"kecewa banget cuman gara gara gk bisa beri verifikasi barang di terima sampe di telfn terus, disuruh ke apl lain seperti shope dan adakami buat verifikasi tapi gak berhasil, dan sampai di ancam misal gamau/gabis verifikasi bisa bisa pembayarannya 2 kali lipat, apalah cuman perkara verifikasi gak bisa aja bisa sampe panjang, padahal udah saya verifikasi cuman ktanya gak kebaca di sistem, saran deh mending ke yang pasti² aja jangan disini banyak keluhan",1,2026-04-01 18:55:58,Negatif,kecewa gara gara tidak beri verifikasi barang terima telfn suruh apl shope verifikasi tidak hasil ancam misal tidak gabis verifikasi bayar kali lipat apa perkara verifikasi tidak panjang padahal verifikasi tidak baca sistem saran mending jangan sini banyak keluh,1,Keamanan Data & Permasalahan Akun
Akulaku,"Kecewa berat, awalnya penuh harapan saat pengajuan bakal dapat pinjaman 3 juta, tapi dapatnya cuma 300 ribu dan itu pun gagal pengajuan, tolong hapus data saya.",1,2026-05-15 14:53:59,Negatif,kecewa berat awal penuh harap aju pinjam juta ribu gagal aju hapus data,2,Penolakan Pengajuan & Batas Limit
Akulaku,"kecewa bgt sama AKULAKU... sekali pinjam. sya SDH bayar tagihan bahkan 2 Minggu sebelum jatuh tempo, tapi tidak bisa lagi ambil pinjaman. g pernh telat juga. sudah lunas sbelum jatuh tempo tapi dibilang limit kredit tidak ckup, aplikasi aneh bgtt . saran sya jangan bayar sblm jatuh tempo bahkan kalau SDH punya uang. mending bayar pas tepat waktu aj. terima ksih.",1,2026-04-08 12:25:51,Negatif,kecewa sama sekali pinjam bayar tagih bahkan minggu belum jatuh tempo tidak ambil pinjam tidak pernh lambat lunas belum jatuh tempo batas pinjam kredit tidak cukup aneh saran jangan bayar belum jatuh tempo bahkan punya uang mending bayar tepat waktu terima,2,Penolakan Pengajuan & Batas Limit
Akulaku,"kecewa bnget saya , dipersulit dg metode pembayaran , padahal uda 10x pinjam di apk ini tidak pernah nonggak , x ini malah dipersulit dg metode pembayaran, sementara di daerah tertentu sudah tidak memiliki metode pembayaran yg tercantum di apk ini .kecewa sy",1,2026-05-09 3:13:27,Negatif,kecewa sulit metode bayar padahal x pinjam tidak pernah nonggak x malah sulit metode bayar daerah tidak milik metode bayar cantum kecewa,2,Penolakan Pengajuan & Batas Limit
Akulaku,"kecewa bngt, perdana belanja d'aku laku malah d'bikin kecewa berat, udh bayar tp barang tidak smpe/tidak dikirim,mnta refund tidak ada tanggapan dr toko'y, barang nggk datang tp tetep harus bayar tagihan paylater'y, tlong lh aku laku toko yg kya gtu d'kick aja, jngn biarkan korban mkin bnyk kya sya",1,2026-02-16 14:59:32,Negatif,kecewa perdana belanja laku malah bikin kecewa berat bayar barang tidak tidak kirim minta refund tidak tanggap toko iya barang tidak datang tetap bayar tagih bayar iya tlong laku toko kick jangan biar korban makin banyak,1,Keamanan Data & Permasalahan Akun
Akulaku,"Kecewa dengan fitur layanan akulaku, saya pengguna dari 2020 dengan limit terendah 1,5jt pada saat awal daftar hingga saat ini limit di angka hampir 8jt akan tetapi sudah dari tahun 2023 akun saya tidak bisa digunakan sama sekali baik itu fitur KTA kilat ataupun layanan paylater. Saya sudah SANGAT SABAR hingga saya merasa SANGAT KECEWA dikarenakan akun yg saya rawat menjadi busuk tidak bisa digunakan TANPA ALASAN. MOHON BERBENAH LAGI DEH, saya rawat akun dari 0 dan bayar sebelum jatuh tempo.",1,2026-05-13 17:39:58,Negatif,kecewa fitur layan batas pinjam rendah juta awal daftar hingga batas pinjam angka hampir juta tahun akun tidak sama sekali baik fitur kilat layan bayar sabar hingga rasa kecewa akun rawat busuk tidak alas mohon benah rawat akun bayar belum jatuh tempo,2,Penolakan Pengajuan & Batas Limit
Akulaku,"Kecewa karena kualitas akulaku semakin menurun, saya tidak pernah telat membayar pinjaman, tapi kali ini ditolak dan disarankan membayar tepat waktu, halooo... yang telat siapa ya? kalau sudah tidak bisa meminjamkan, tidak usah kasih alasan macam-macam. Baik, saya ga akan pinjam lagi di Akulaku seharusnya",1,2026-05-24 9:38:52,Negatif,kecewa kualitas makin turun tidak pernah lambat bayar pinjam kali tolak saran bayar tepat waktu halo lambat siapa tidak pinjam tidak usah alas macam macam baik tidak pinjam,2,Penolakan Pengajuan & Batas Limit
Akulaku,"Kecewa Kenapa saya tidak bisa menggunakan paylater padahal ada limit 1,8 juta di paylater 😞",1,2026-06-03 6:49:33,Negatif,kecewa tidak bayar padahal batas pinjam juta bayar,2,Penolakan Pengajuan & Batas Limit
Akulaku,kecewa ma akulaku pas mo pinjam ke 4 x ditolak alasan skor kredit rendah padahal saya bayar tidak pernah telat bahkan dari jauh hari sblm jth tempo SDH saya bayar. knpa sekarang pinjaman saya ditolak dengan alasan gak jelas. benar2 kecewa,1,2026-05-18 1:54:42,Negatif,kecewa sama pinjam x tolak alas skor kredit rendah padahal bayar tidak pernah lambat bahkan jauh hari belum jth tempo bayar sekarang pinjam tolak alas tidak jelas benar kecewa,2,Penolakan Pengajuan & Batas Limit
Akulaku,Kecewa mending pake aplikasi Laen dah paylater saldo cuma pajangan ga bisa dipake..bayar pke Qris ga bisa juga bikin malu doang..bayar pinjaman ga pernah lewat jatuh tempo giliran pengajuan lagi ditolak terus laporan ke CS jawaban nya jaga riwayat pinjaman paylater ga bisa. Qris ga bisa. pengajuan pinjaman berikut nya ditolak terus Ampe berhari hari mending gede 3 ratus ribu terus cara jaga riwayatnya gimana...mending uninstal bae lah bikin memori hp penuh doang ga ada fungsi nya..,1,2026-02-09 2:44:47,Negatif,kecewa mending bayar saldo pajang tidak bayar qris tidak bikin malu doang bayar pinjam tidak pernah lewat jatuh tempo gilir aju tolak lapor customer service jawab jaga riwayat pinjam bayar tidak qris tidak aju pinjam ikut tolak hari hari mending gede ratus ribu cara jaga riwayat bagaimana mending uninstal baik bikin memori handphone penuh doang tidak fungsi,2,Penolakan Pengajuan & Batas Limit
